id,tp,fp,fn,reference_labels,predicted_labels
rq3_084,12,9,0,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Historical Context | CONTEXT:Repository Context | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Work Delegation | RESOURCE:Agent Resource | TASK:Evidence Investigation,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Historical Context | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | PROCESS:Work Delegation | RESOURCE:Agent Resource | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Evidence Investigation | TASK:Work Item Management
rq3_085,9,8,1,COMMUNICATION:Expert Role | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Technical Snippet | OUTPUT:Existing Thread Response | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Web Retrieval | TASK:Artifact Change,COMMUNICATION:Expert Role | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Execution Check | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | TASK:Artifact Change | TASK:Evidence Investigation | TASK:Executable Validation
rq3_086,10,6,3,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Evidence Investigation,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Agent Resource | RESOURCE:GitHub Interface | TASK:Artifact Change
rq3_087,16,4,1,CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | CONTEXT:Historical Context | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Evidence Investigation,COMMUNICATION:Audience Voice | COMMUNICATION:Automation Disclosure | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Execution Isolation | TASK:Artifact Change | TASK:Evidence Investigation
rq3_088,7,3,3,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | EVALUATION:Risk Assessment | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | RESOURCE:GitHub Interface | TASK:Evidence Investigation,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | TASK:Artifact Review
rq3_089,14,1,13,COMMUNICATION:Audience Voice | COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Evidence Credibility | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Execution Isolation | SAFETY:Information Confidentiality | SAFETY:Prompt Injection Defense | TASK:Evidence Investigation | TASK:Work Item Management,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | SAFETY:Prompt Injection Defense | TASK:Work Item Management
rq3_090,17,1,1,COMMUNICATION:Audience Voice | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | TASK:Artifact Review | TASK:Evidence Investigation,COMMUNICATION:Audience Voice | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | TASK:Artifact Review | TASK:Evidence Investigation
rq3_091,11,6,1,CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Web Retrieval | TASK:Executable Validation,CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | CONTEXT:Repository Context | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | PROCESS:Decision Branch | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | TASK:Artifact Change | TASK:Executable Validation | TASK:Work Item Management
rq3_092,11,0,4,CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Execution Isolation | TASK:Executable Validation | TASK:Work Item Management,CONSTRAINT:Quality Standard | CONTEXT:Execution Environment | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Local Workspace | TASK:Executable Validation | TASK:Work Item Management
rq3_093,4,1,0,COMMUNICATION:Audience Voice | CONSTRAINT:Quality Standard | CONTEXT:Repository Context | TASK:Artifact Review,COMMUNICATION:Audience Voice | CONSTRAINT:Quality Standard | CONTEXT:Repository Context | EVALUATION:Rule Conformance | TASK:Artifact Review
rq3_094,11,7,0,CONSTRAINT:Evidence Grounding | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Web Retrieval | TASK:Artifact Change | TASK:Evidence Investigation,CONSTRAINT:Evidence Grounding | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EVALUATION:Risk Assessment | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | SAFETY:Vulnerability Handling | TASK:Artifact Change | TASK:Evidence Investigation
rq3_095,16,1,4,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Evidence Credibility | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Execution Isolation | SAFETY:Prompt Injection Defense | TASK:Evidence Investigation,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Execution Isolation | SAFETY:Prompt Injection Defense | TASK:Evidence Investigation
rq3_096,18,6,0,COMMUNICATION:Expert Role | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Existing Thread Response | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Prompt Injection Defense | TASK:Artifact Change | TASK:Executable Validation | TASK:Work Item Management,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Historical Context | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Prompt Injection Defense | TASK:Artifact Change | TASK:Executable Validation | TASK:Work Item Management
rq3_097,14,4,1,COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Worked Case | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Agent Resource | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | SAFETY:Prompt Injection Defense | TASK:Evidence Investigation | TASK:Work Item Management,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Worked Case | OUTPUT:Existing Thread Response | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Agent Resource | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | SAFETY:Prompt Injection Defense | TASK:Evidence Investigation | TASK:Work Item Management
rq3_098,10,2,2,CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | EVALUATION:Risk Assessment | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Evidence Investigation,CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONTEXT:Historical Context | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Evidence Investigation
rq3_099,9,1,3,COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | RESOURCE:GitHub Interface | TASK:Artifact Review,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Scope Boundary | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Control Signal | PROCESS:Decision Branch | RESOURCE:GitHub Interface | TASK:Artifact Review
rq3_100,16,1,4,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | OUTPUT:Standalone Artifact | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Agent Resource | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | TASK:Evidence Investigation,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONTEXT:Execution Environment | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | OUTPUT:Standalone Artifact | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval
rq3_101,21,0,2,COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Executable Validation,COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Executable Validation
rq3_102,14,1,2,CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | TASK:Evidence Investigation,CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | TASK:Evidence Investigation | TASK:Work Item Management
rq3_103,11,0,3,CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:Development Toolchain | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Executable Validation,CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Decision Branch | RESOURCE:Development Toolchain | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Executable Validation
rq3_104,8,5,2,COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | RESOURCE:Web Retrieval | TASK:Evidence Investigation,COMMUNICATION:Audience Voice | COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | OUTPUT:Existing Thread Response | PROCESS:Required Sequence | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | TASK:Evidence Investigation | TASK:Work Item Management
rq3_105,21,1,7,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Evidence Credibility | EVALUATION:Execution Check | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | OUTPUT:Standalone Artifact | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Evidence Investigation | TASK:Work Item Management,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | OUTPUT:Standalone Artifact | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Evidence Investigation | TASK:Work Item Management
rq3_106,21,2,1,COMMUNICATION:Audience Voice | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EVALUATION:Execution Check | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Agent Resource | RESOURCE:Development Toolchain | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Executable Validation,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Execution Check | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Repository Change | PROCESS:Cross-Run Memory | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:Agent Resource | RESOURCE:Development Toolchain | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Executable Validation
rq3_107,14,3,6,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | CONTEXT:Repository Context | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | SAFETY:Prompt Injection Defense | TASK:Work Item Management,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Historical Context | CONTEXT:Repository Context | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | SAFETY:Execution Isolation | SAFETY:Prompt Injection Defense | TASK:Artifact Change | TASK:Work Item Management
rq3_108,5,2,2,CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | OUTPUT:Repository Change | PROCESS:Decision Branch | RESOURCE:Local Workspace | TASK:Artifact Change | TASK:Artifact Review,CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | OUTPUT:Repository Change | PROCESS:Decision Branch | TASK:Artifact Change
rq3_109,2,1,0,PROCESS:Decision Branch | TASK:Artifact Review,CONTEXT:Repository Context | PROCESS:Decision Branch | TASK:Artifact Review
rq3_110,4,2,2,CONSTRAINT:Scope Boundary | OUTPUT:Existing Thread Response | OUTPUT:Standalone Artifact | PROCESS:Decision Branch | RESOURCE:Local Workspace | TASK:Artifact Review,CONSTRAINT:Scope Boundary | CONTEXT:Execution Environment | OUTPUT:Standalone Artifact | PROCESS:Required Sequence | RESOURCE:Local Workspace | TASK:Artifact Review
rq3_111,11,5,2,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | EVALUATION:Rule Conformance | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | TASK:Work Item Management,COMMUNICATION:Automation Disclosure | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | EXAMPLE:Output Template | EXAMPLE:Technical Snippet | EXAMPLE:Worked Case | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | RESOURCE:GitHub Interface | TASK:Work Item Management
rq3_112,9,4,0,COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | TASK:Artifact Review,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Repository Context | EVALUATION:Rule Conformance | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | PROCESS:Decision Branch | PROCESS:Required Sequence | RESOURCE:GitHub Interface | TASK:Artifact Review | TASK:Work Item Management
rq3_113,10,2,3,CONSTRAINT:Quality Standard | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | OUTPUT:Standalone Artifact | RESOURCE:GitHub Interface | SAFETY:Execution Isolation | TASK:Executable Validation,CONSTRAINT:Quality Standard | CONTEXT:Repository Context | EVALUATION:Execution Check | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:Existing Thread Response | OUTPUT:New Thread | OUTPUT:Standalone Artifact | PROCESS:Required Sequence | RESOURCE:GitHub Interface | TASK:Executable Validation | TASK:Work Item Management
rq3_114,22,2,3,COMMUNICATION:Automation Disclosure | COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | PROCESS:Work Delegation | RESOURCE:Agent Resource | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | RESOURCE:Web Retrieval | SAFETY:Execution Isolation | SAFETY:Information Confidentiality | SAFETY:Vulnerability Handling | TASK:Evidence Investigation,COMMUNICATION:Expert Role | CONSTRAINT:Evidence Grounding | CONSTRAINT:Quality Standard | CONSTRAINT:Resource Budget | CONSTRAINT:Scope Boundary | CONTEXT:Domain Context | CONTEXT:Execution Environment | EVALUATION:Evidence Credibility | EVALUATION:Risk Assessment | EVALUATION:Rule Conformance | EXAMPLE:Output Template | OUTPUT:Control Signal | OUTPUT:New Thread | PROCESS:Decision Branch | PROCESS:Required Sequence | PROCESS:Within-Run Iteration | PROCESS:Work Delegation | RESOURCE:Agent Resource | RESOURCE:GitHub Interface | RESOURCE:Local Workspace | SAFETY:Execution Isolation | SAFETY:Vulnerability Handling | TASK:Evidence Investigation | TASK:Work Item Management
rq3_115,3,0,0,OUTPUT:Standalone Artifact | RESOURCE:Local Workspace | TASK:Artifact Change,OUTPUT:Standalone Artifact | RESOURCE:Local Workspace | TASK:Artifact Change
